week_ending,influenza_season,estimate,mmwr_year,mmwr_week,as_of_date,race_and_ethnicity,current_season_week_ending_label
2024-08-31T00:00:00.000,2024-2025,1.62,2024,35,,"Black, Non-Hispanic",2025-08-30 00:00:00.0000000
2024-08-31T00:00:00.000,2024-2025,2.74,2024,35,,"Other, Non-Hispanic",2025-08-30 00:00:00.0000000
2024-08-03T00:00:00.000,2024-2025,0.0442,2024,31,,Overall,2025-08-02 00:00:00.0000000
2024-08-24T00:00:00.000,2024-2025,0.8279999999999998,2024,34,,"Black, Non-Hispanic",2025-08-23 00:00:00.0000000
2024-09-07T00:00:00.000,2024-2025,5.050000000000001,2024,36,,"Other, Non-Hispanic",2025-09-06 00:00:00.0000000
2024-08-10T00:00:00.000,2024-2025,0.186,2024,32,,Overall,2025-08-09 00:00:00.0000000
2024-08-17T00:00:00.000,2024-2025,0.429,2024,33,,"White, Non-Hispanic",2025-08-16 00:00:00.0000000
2024-09-07T00:00:00.000,2024-2025,6.23,2024,36,,"Asian, Non-Hispanic",2025-09-06 00:00:00.0000000
2024-08-03T00:00:00.000,2024-2025,0.0425999999999999,2024,31,,"White, Non-Hispanic",2025-08-02 00:00:00.0000000
2024-08-24T00:00:00.000,2024-2025,1.78,2024,34,,"Asian, Non-Hispanic",2025-08-23 00:00:00.0000000
2024-08-31T00:00:00.000,2024-2025,1.84,2024,35,,Overall,2025-08-30 00:00:00.0000000
2024-09-14T00:00:00.000,2024-2025,5.86,2024,37,,"Black, Non-Hispanic",2025-09-13 00:00:00.0000000
2024-08-17T00:00:00.000,2024-2025,0.4479999999999999,2024,33,,Overall,2025-08-16 00:00:00.0000000
2024-08-10T00:00:00.000,2024-2025,0.1789999999999999,2024,32,,"White, Non-Hispanic",2025-08-09 00:00:00.0000000
2024-08-31T00:00:00.000,2024-2025,3.45,2024,35,,"Asian, Non-Hispanic",2025-08-30 00:00:00.0000000
2024-09-07T00:00:00.000,2024-2025,3.2,2024,36,,"Black, Non-Hispanic",2025-09-06 00:00:00.0000000
2024-09-21T00:00:00.000,2024-2025,8.9,2024,38,,"Black, Non-Hispanic",2025-09-20 00:00:00.0000000
2024-08-24T00:00:00.000,2024-2025,0.8750000000000001,2024,34,,Overall,2025-08-23 00:00:00.0000000
2024-08-03T00:00:00.000,2024-2025,0.0424999999999999,2024,31,,Hispanic,2025-08-02 00:00:00.0000000
2024-09-14T00:00:00.000,2024-2025,6.800000000000001,2024,37,,Overall,2025-09-13 00:00:00.0000000
2024-09-21T00:00:00.000,2024-2025,14.94,2024,38,,"Asian, Non-Hispanic",2025-09-20 00:00:00.0000000
2024-09-28T00:00:00.000,2024-2025,12.12,2024,39,,"Black, Non-Hispanic",2025-09-27 00:00:00.0000000
2024-08-10T00:00:00.000,2024-2025,0.176,2024,32,,Hispanic,2025-08-09 00:00:00.0000000
2024-09-14T00:00:00.000,2024-2025,10.36,2024,37,,"Asian, Non-Hispanic",2025-09-13 00:00:00.0000000
2024-09-07T00:00:00.000,2024-2025,3.72,2024,36,,Overall,2025-09-06 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,43.52,2024,48,,"Other, Non-Hispanic",2025-11-29 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,42.78,2024,47,,"Other, Non-Hispanic",2025-11-22 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,27.35,2024,44,,"Black, Non-Hispanic",2025-11-01 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,37.17,2024,44,,"Other, Non-Hispanic",2025-11-01 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,41.21,2024,46,,"Other, Non-Hispanic",2025-11-15 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,29.0,2024,45,,"Black, Non-Hispanic",2025-11-08 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,39.41,2024,45,,"Other, Non-Hispanic",2025-11-08 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,42.01,2024,45,,"Asian, Non-Hispanic",2025-11-08 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,30.53,2024,46,,"Black, Non-Hispanic",2025-11-15 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,36.83,2024,44,,Overall,2025-11-01 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,39.77,2024,44,,"Asian, Non-Hispanic",2025-11-01 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,31.85,2024,47,,"Black, Non-Hispanic",2025-11-22 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,45.36,2024,47,,"Asian, Non-Hispanic",2025-11-22 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,41.32,2024,46,,Overall,2025-11-15 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,32.46,2024,48,,"Black, Non-Hispanic",2025-11-29 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,43.85,2024,46,,"Asian, Non-Hispanic",2025-11-15 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,46.11,2024,48,,"Asian, Non-Hispanic",2025-11-29 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,39.25,2024,45,,Overall,2025-11-08 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,43.02,2024,47,,Overall,2025-11-22 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,43.75,2024,48,,Overall,2025-11-29 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,42.370000000000005,2024,46,,"White, Non-Hispanic",2025-11-15 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,44.11,2024,47,,"White, Non-Hispanic",2025-11-22 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,20.18,2024,44,,Hispanic,2025-11-01 00:00:00.0000000
2024-11-02T00:00:00.000,2024-2025,37.73,2024,44,,"White, Non-Hispanic",2025-11-01 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,21.61,2024,45,,Hispanic,2025-11-08 00:00:00.0000000
2024-11-09T00:00:00.000,2024-2025,40.24,2024,45,,"White, Non-Hispanic",2025-11-08 00:00:00.0000000
2024-11-16T00:00:00.000,2024-2025,22.88,2024,46,,Hispanic,2025-11-15 00:00:00.0000000
2024-11-23T00:00:00.000,2024-2025,24.04,2024,47,,Hispanic,2025-11-22 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,24.65,2024,48,,Hispanic,2025-11-29 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,47.03,2024,49,,"Asian, Non-Hispanic",2025-12-06 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,47.82,2024,50,,"Asian, Non-Hispanic",2025-12-13 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,26.88,2024,52,,Hispanic,2025-12-27 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,48.47,2024,51,,"Asian, Non-Hispanic",2025-12-20 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,48.78,2024,52,,"Asian, Non-Hispanic",2025-12-27 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,46.23,2024,52,,"Other, Non-Hispanic",2025-12-27 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,44.47,2024,49,,"Other, Non-Hispanic",2025-12-06 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,45.96,2024,51,,"Other, Non-Hispanic",2025-12-20 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,34.06,2024,50,,"Black, Non-Hispanic",2025-12-13 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,45.29,2024,50,,"Other, Non-Hispanic",2025-12-13 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,33.31,2024,49,,"Black, Non-Hispanic",2025-12-06 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,34.68,2024,51,,"Black, Non-Hispanic",2025-12-20 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,34.93,2024,52,,"Black, Non-Hispanic",2025-12-27 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,44.77,2024,49,,Overall,2025-12-06 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,45.62,2024,50,,Overall,2025-12-13 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,46.55,2024,52,,Overall,2025-12-27 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,46.3,2024,51,,Overall,2025-12-20 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,47.44,2024,51,,"White, Non-Hispanic",2025-12-20 00:00:00.0000000
2024-12-28T00:00:00.000,2024-2025,47.69,2024,52,,"White, Non-Hispanic",2025-12-27 00:00:00.0000000
2024-12-21T00:00:00.000,2024-2025,26.66,2024,51,,Hispanic,2025-12-20 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,25.46,2024,49,,Hispanic,2025-12-06 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,46.75,2024,50,,"White, Non-Hispanic",2025-12-13 00:00:00.0000000
2024-12-14T00:00:00.000,2024-2025,26.13,2024,50,,Hispanic,2025-12-13 00:00:00.0000000
2024-12-07T00:00:00.000,2024-2025,45.89,2024,49,,"White, Non-Hispanic",2025-12-06 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,48.53,2025,7,,Overall,2026-02-14 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,48.09,2025,5,,Overall,2026-01-31 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,49.23,2025,5,,"White, Non-Hispanic",2026-01-31 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,48.29,2025,6,,Overall,2026-02-07 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,48.69,2025,8,,Overall,2026-02-21 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,28.43,2025,6,,Hispanic,2026-02-07 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,49.82,2025,8,,"White, Non-Hispanic",2026-02-21 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,28.23,2025,5,,Hispanic,2026-01-31 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,28.78,2025,8,,Hispanic,2026-02-21 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,49.66,2025,7,,"White, Non-Hispanic",2026-02-14 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,28.62,2025,7,,Hispanic,2026-02-14 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,49.43,2025,6,,"White, Non-Hispanic",2026-02-07 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,51.09,2025,8,,"Asian, Non-Hispanic",2026-02-21 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,50.59,2025,6,,"Asian, Non-Hispanic",2026-02-07 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,47.77,2025,5,,"Other, Non-Hispanic",2026-01-31 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,50.89,2025,7,,"Asian, Non-Hispanic",2026-02-14 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,48.02,2025,6,,"Other, Non-Hispanic",2026-02-07 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,36.38,2025,5,,"Black, Non-Hispanic",2026-01-31 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,36.99,2025,8,,"Black, Non-Hispanic",2026-02-21 00:00:00.0000000
2025-02-22T00:00:00.000,2024-2025,48.45,2025,8,,"Other, Non-Hispanic",2026-02-21 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,36.81,2025,7,,"Black, Non-Hispanic",2026-02-14 00:00:00.0000000
2025-02-15T00:00:00.000,2024-2025,48.27,2025,7,,"Other, Non-Hispanic",2026-02-14 00:00:00.0000000
2025-02-01T00:00:00.000,2024-2025,50.29,2025,5,,"Asian, Non-Hispanic",2026-01-31 00:00:00.0000000
2025-02-08T00:00:00.000,2024-2025,36.6,2025,6,,"Black, Non-Hispanic",2026-02-07 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,48.82,2025,9,,Overall,2026-02-28 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,51.66,2025,19,,"Asian, Non-Hispanic",2026-05-09 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,29.46,2025,21,,Hispanic,2026-05-23 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,37.25,2025,10,,"Black, Non-Hispanic",2026-03-07 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,29.45,2025,19,,Hispanic,2026-05-09 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,37.4,2025,12,,"Black, Non-Hispanic",2026-03-21 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,51.65,2025,17,,"Asian, Non-Hispanic",2026-04-25 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,50.18,2025,21,,"White, Non-Hispanic",2026-05-23 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,48.89,2025,12,,"Other, Non-Hispanic",2026-03-21 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,49.03,2025,16,,"Other, Non-Hispanic",2026-04-18 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,48.98,2025,14,,"Other, Non-Hispanic",2026-04-04 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,51.66,2025,18,,"Asian, Non-Hispanic",2026-05-02 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,37.15,2025,9,,"Black, Non-Hispanic",2026-02-28 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,51.67,2025,20,,"Asian, Non-Hispanic",2026-05-16 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,50.18,2025,20,,"White, Non-Hispanic",2026-05-16 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,29.45,2025,20,,Hispanic,2026-05-16 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,37.34,2025,11,,"Black, Non-Hispanic",2026-03-14 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,51.64,2025,16,,"Asian, Non-Hispanic",2026-04-18 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,48.95,2025,13,,"Other, Non-Hispanic",2026-03-28 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,49.01,2025,15,,"Other, Non-Hispanic",2026-04-11 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,49.06,2025,19,,"Other, Non-Hispanic",2026-05-09 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,49.04,2025,17,,"Other, Non-Hispanic",2026-04-25 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,51.62,2025,15,,"Asian, Non-Hispanic",2026-04-11 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,50.02,2025,10,,"White, Non-Hispanic",2026-03-07 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,49.04,2025,14,,Overall,2026-04-04 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,51.56,2025,13,,"Asian, Non-Hispanic",2026-03-28 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,37.48,2025,14,,"Black, Non-Hispanic",2026-04-04 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,37.51,2025,16,,"Black, Non-Hispanic",2026-04-18 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,48.99,2025,12,,Overall,2026-03-21 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,51.45,2025,11,,"Asian, Non-Hispanic",2026-03-14 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,49.05,2025,18,,"Other, Non-Hispanic",2026-05-02 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,48.9,2025,10,,Overall,2026-03-07 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,49.95,2025,9,,"White, Non-Hispanic",2026-02-28 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,28.93,2025,9,,Hispanic,2026-02-28 00:00:00.0000000
2023-11-18T00:00:00.000,2023-2024,24.91,2023,46,,Hispanic,2025-11-15 00:00:00.0000000
2023-11-25T00:00:00.000,2023-2024,25.64,2023,47,,Hispanic,2025-11-22 00:00:00.0000000
2023-11-11T00:00:00.000,2023-2024,23.56,2023,45,,Hispanic,2025-11-08 00:00:00.0000000
2023-11-04T00:00:00.000,2023-2024,37.74,2023,44,,"Other, Non-Hispanic",2025-11-01 00:00:00.0000000
2023-11-11T00:00:00.000,2023-2024,44.57,2023,45,,"Asian, Non-Hispanic",2025-11-08 00:00:00.0000000
2023-11-18T00:00:00.000,2023-2024,46.36,2023,46,,"Asian, Non-Hispanic",2025-11-15 00:00:00.0000000
2023-11-25T00:00:00.000,2023-2024,42.64,2023,47,,"Other, Non-Hispanic",2025-11-22 00:00:00.0000000
2023-11-04T00:00:00.000,2023-2024,42.3,2023,44,,"Asian, Non-Hispanic",2025-11-01 00:00:00.0000000
2023-11-18T00:00:00.000,2023-2024,31.9,2023,46,,"Black, Non-Hispanic",2025-11-15 00:00:00.0000000
2023-11-18T00:00:00.000,2023-2024,41.74,2023,46,,"Other, Non-Hispanic",2025-11-15 00:00:00.0000000
2023-11-25T00:00:00.000,2023-2024,47.32,2023,47,,"Asian, Non-Hispanic",2025-11-22 00:00:00.0000000
2023-11-11T00:00:00.000,2023-2024,30.29,2023,45,,"Black, Non-Hispanic",2025-11-08 00:00:00.0000000
2023-11-11T00:00:00.000,2023-2024,39.89,2023,45,,"Other, Non-Hispanic",2025-11-08 00:00:00.0000000
2023-11-04T00:00:00.000,2023-2024,28.43,2023,44,,"Black, Non-Hispanic",2025-11-01 00:00:00.0000000
2023-12-16T00:00:00.000,2023-2024,35.6,2023,50,,"Black, Non-Hispanic",2025-12-13 00:00:00.0000000
2023-12-16T00:00:00.000,2023-2024,45.75,2023,50,,"Other, Non-Hispanic",2025-12-13 00:00:00.0000000
2023-12-30T00:00:00.000,2023-2024,51.43,2023,52,,"Asian, Non-Hispanic",2025-12-27 00:00:00.0000000
2023-12-09T00:00:00.000,2023-2024,34.77,2023,49,,"Black, Non-Hispanic",2025-12-06 00:00:00.0000000
2023-12-23T00:00:00.000,2023-2024,36.23,2023,51,,"Black, Non-Hispanic",2025-12-20 00:00:00.0000000
2023-12-23T00:00:00.000,2023-2024,46.35,2023,51,,"Other, Non-Hispanic",2025-12-20 00:00:00.0000000
2023-12-30T00:00:00.000,2023-2024,36.56,2023,52,,"Black, Non-Hispanic",2025-12-27 00:00:00.0000000
2023-12-16T00:00:00.000,2023-2024,48.05,2023,50,,Overall,2025-12-13 00:00:00.0000000
2023-12-02T00:00:00.000,2023-2024,46.04,2023,48,,Overall,2025-11-29 00:00:00.0000000
2023-12-09T00:00:00.000,2023-2024,47.15,2023,49,,Overall,2025-12-06 00:00:00.0000000
2023-12-30T00:00:00.000,2023-2024,49.02,2023,52,,Overall,2025-12-27 00:00:00.0000000
2023-12-23T00:00:00.000,2023-2024,48.69,2023,51,,Overall,2025-12-20 00:00:00.0000000
2023-12-02T00:00:00.000,2023-2024,26.71,2023,48,,Hispanic,2025-11-29 00:00:00.0000000
2023-12-09T00:00:00.000,2023-2024,27.59,2023,49,,Hispanic,2025-12-06 00:00:00.0000000
2023-12-16T00:00:00.000,2023-2024,28.32,2023,50,,Hispanic,2025-12-13 00:00:00.0000000
2023-12-23T00:00:00.000,2023-2024,28.87,2023,51,,Hispanic,2025-12-20 00:00:00.0000000
2023-12-30T00:00:00.000,2023-2024,29.160000000000004,2023,52,,Hispanic,2025-12-27 00:00:00.0000000
2023-12-16T00:00:00.000,2023-2024,49.3,2023,50,,"White, Non-Hispanic",2025-12-13 00:00:00.0000000
2023-12-02T00:00:00.000,2023-2024,43.9,2023,48,,"Other, Non-Hispanic",2025-11-29 00:00:00.0000000
2023-12-09T00:00:00.000,2023-2024,44.93,2023,49,,"Other, Non-Hispanic",2025-12-06 00:00:00.0000000
2023-12-09T00:00:00.000,2023-2024,48.39,2023,49,,"White, Non-Hispanic",2025-12-06 00:00:00.0000000
2023-12-30T00:00:00.000,2023-2024,50.28,2023,52,,"White, Non-Hispanic",2025-12-27 00:00:00.0000000
2023-12-02T00:00:00.000,2023-2024,48.57,2023,48,,"Asian, Non-Hispanic",2025-11-29 00:00:00.0000000
2023-12-23T00:00:00.000,2023-2024,49.95,2023,51,,"White, Non-Hispanic",2025-12-20 00:00:00.0000000
2024-01-27T00:00:00.000,2023-2024,47.92,2024,4,,"Other, Non-Hispanic",2026-01-24 00:00:00.0000000
2024-01-20T00:00:00.000,2023-2024,37.580000000000005,2024,3,,"Black, Non-Hispanic",2026-01-17 00:00:00.0000000
2024-01-13T00:00:00.000,2023-2024,49.81,2024,2,,Overall,2026-01-10 00:00:00.0000000
2024-01-13T00:00:00.000,2023-2024,51.06,2024,2,,"White, Non-Hispanic",2026-01-10 00:00:00.0000000
2024-01-27T00:00:00.000,2023-2024,37.86,2024,4,,"Black, Non-Hispanic",2026-01-24 00:00:00.0000000
2024-01-20T00:00:00.000,2023-2024,50.05,2024,3,,Overall,2026-01-17 00:00:00.0000000
2024-01-20T00:00:00.000,2023-2024,51.31,2024,3,,"White, Non-Hispanic",2026-01-17 00:00:00.0000000
2024-01-06T00:00:00.000,2023-2024,49.42,2024,1,,Overall,2026-01-03 00:00:00.0000000
2024-01-27T00:00:00.000,2023-2024,50.28,2024,4,,Overall,2026-01-24 00:00:00.0000000
2024-01-27T00:00:00.000,2023-2024,51.53,2024,4,,"White, Non-Hispanic",2026-01-24 00:00:00.0000000
2024-01-06T00:00:00.000,2023-2024,29.48,2024,1,,Hispanic,2026-01-03 00:00:00.0000000
2024-01-13T00:00:00.000,2023-2024,29.84,2024,2,,Hispanic,2026-01-10 00:00:00.0000000
2024-01-20T00:00:00.000,2023-2024,30.09,2024,3,,Hispanic,2026-01-17 00:00:00.0000000
2024-01-27T00:00:00.000,2023-2024,30.35,2024,4,,Hispanic,2026-01-24 00:00:00.0000000
2024-01-06T00:00:00.000,2023-2024,50.68,2024,1,,"White, Non-Hispanic",2026-01-03 00:00:00.0000000
2024-02-10T00:00:00.000,2023-2024,48.3,2024,6,,"Other, Non-Hispanic",2026-02-07 00:00:00.0000000
2024-02-03T00:00:00.000,2023-2024,52.81,2024,5,,"Asian, Non-Hispanic",2026-01-31 00:00:00.0000000
2024-02-10T00:00:00.000,2023-2024,52.95,2024,6,,"Asian, Non-Hispanic",2026-02-07 00:00:00.0000000
2024-02-03T00:00:00.000,2023-2024,38.1,2024,5,,"Black, Non-Hispanic",2026-01-31 00:00:00.0000000
2024-02-17T00:00:00.000,2023-2024,53.06999999999999,2024,7,,"Asian, Non-Hispanic",2026-02-14 00:00:00.0000000
2024-02-10T00:00:00.000,2023-2024,38.28,2024,6,,"Black, Non-Hispanic",2026-02-07 00:00:00.0000000
2024-02-24T00:00:00.000,2023-2024,53.16,2024,8,,"Asian, Non-Hispanic",2026-02-21 00:00:00.0000000
2024-02-17T00:00:00.000,2023-2024,38.43,2024,7,,"Black, Non-Hispanic",2026-02-14 00:00:00.0000000
2024-02-03T00:00:00.000,2023-2024,50.46000000000001,2024,5,,Overall,2026-01-31 00:00:00.0000000
2024-02-24T00:00:00.000,2023-2024,38.55,2024,8,,"Black, Non-Hispanic",2026-02-21 00:00:00.0000000
2024-02-03T00:00:00.000,2023-2024,51.71,2024,5,,"White, Non-Hispanic",2026-01-31 00:00:00.0000000
2024-02-24T00:00:00.000,2023-2024,48.54,2024,8,,"Other, Non-Hispanic",2026-02-21 00:00:00.0000000
2024-02-10T00:00:00.000,2023-2024,50.61,2024,6,,Overall,2026-02-07 00:00:00.0000000
2024-02-17T00:00:00.000,2023-2024,50.71,2024,7,,Overall,2026-02-14 00:00:00.0000000
2024-03-23T00:00:00.000,2023-2024,31.36,2024,12,,Hispanic,2026-03-21 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,31.230000000000004,2024,10,,Hispanic,2026-03-07 00:00:00.0000000
2024-03-16T00:00:00.000,2023-2024,31.3,2024,11,,Hispanic,2026-03-14 00:00:00.0000000
2024-03-02T00:00:00.000,2023-2024,52.1,2024,9,,"White, Non-Hispanic",2026-02-28 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,52.15,2024,10,,"White, Non-Hispanic",2026-03-07 00:00:00.0000000
2024-03-30T00:00:00.000,2023-2024,31.42,2024,13,,Hispanic,2026-03-28 00:00:00.0000000
2024-03-16T00:00:00.000,2023-2024,48.77,2024,11,,"Other, Non-Hispanic",2026-03-14 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,48.7,2024,10,,"Other, Non-Hispanic",2026-03-07 00:00:00.0000000
2024-03-16T00:00:00.000,2023-2024,53.38,2024,11,,"Asian, Non-Hispanic",2026-03-14 00:00:00.0000000
2024-03-02T00:00:00.000,2023-2024,48.63,2024,9,,"Other, Non-Hispanic",2026-02-28 00:00:00.0000000
2024-03-02T00:00:00.000,2023-2024,53.25,2024,9,,"Asian, Non-Hispanic",2026-02-28 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,53.32,2024,10,,"Asian, Non-Hispanic",2026-03-07 00:00:00.0000000
2024-03-30T00:00:00.000,2023-2024,53.48,2024,13,,"Asian, Non-Hispanic",2026-03-28 00:00:00.0000000
2024-03-02T00:00:00.000,2023-2024,38.65,2024,9,,"Black, Non-Hispanic",2026-02-28 00:00:00.0000000
2024-03-16T00:00:00.000,2023-2024,38.79,2024,11,,"Black, Non-Hispanic",2026-03-14 00:00:00.0000000
2024-03-23T00:00:00.000,2023-2024,53.44,2024,12,,"Asian, Non-Hispanic",2026-03-21 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,38.73,2024,10,,"Black, Non-Hispanic",2026-03-07 00:00:00.0000000
2024-03-30T00:00:00.000,2023-2024,38.89,2024,13,,"Black, Non-Hispanic",2026-03-28 00:00:00.0000000
2024-03-02T00:00:00.000,2023-2024,50.870000000000005,2024,9,,Overall,2026-02-28 00:00:00.0000000
2024-03-30T00:00:00.000,2023-2024,48.86,2024,13,,"Other, Non-Hispanic",2026-03-28 00:00:00.0000000
2024-03-09T00:00:00.000,2023-2024,50.92,2024,10,,Overall,2026-03-07 00:00:00.0000000
2024-03-23T00:00:00.000,2023-2024,38.84,2024,12,,"Black, Non-Hispanic",2026-03-21 00:00:00.0000000
2024-03-23T00:00:00.000,2023-2024,48.82,2024,12,,"Other, Non-Hispanic",2026-03-21 00:00:00.0000000
2024-10-05T00:00:00.000,2024-2025,11.51,2024,40,,Hispanic,2025-10-04 00:00:00.0000000
2024-10-12T00:00:00.000,2024-2025,14.03,2024,41,,Hispanic,2025-10-11 00:00:00.0000000
2024-10-05T00:00:00.000,2024-2025,24.98,2024,40,,"Asian, Non-Hispanic",2025-10-04 00:00:00.0000000
2024-10-19T00:00:00.000,2024-2025,16.42,2024,42,,Hispanic,2025-10-18 00:00:00.0000000
2024-10-26T00:00:00.000,2024-2025,18.46,2024,43,,Hispanic,2025-10-25 00:00:00.0000000
2024-10-12T00:00:00.000,2024-2025,29.630000000000003,2024,41,,"Asian, Non-Hispanic",2025-10-11 00:00:00.0000000
2024-10-26T00:00:00.000,2024-2025,37.16,2024,43,,"Asian, Non-Hispanic",2025-10-25 00:00:00.0000000
2024-10-26T00:00:00.000,2024-2025,34.45,2024,43,,"White, Non-Hispanic",2025-10-25 00:00:00.0000000
2024-10-19T00:00:00.000,2024-2025,33.75,2024,42,,"Asian, Non-Hispanic",2025-10-18 00:00:00.0000000
2024-10-19T00:00:00.000,2024-2025,30.9,2024,42,,"Other, Non-Hispanic",2025-10-18 00:00:00.0000000
2024-10-26T00:00:00.000,2024-2025,34.46,2024,43,,"Other, Non-Hispanic",2025-10-25 00:00:00.0000000
